query_strain	Isolate_Name	Isolate_Id	Collection_Date	Location	Host	metadata_file	header_strain	header_collection_date	header_passage	header_submission_date	header_lab	header_raw	sequence_length	ambiguity_count	sequence_hash	passage_class	passage_score	passage_burden	is_max_length	is_ha1_complete	variant_count_at_max_length	group_n_ids	group_n_unique_sequences	group_max_length	group_n_max_length_variants	group_selected_class	group_n_selected_class_variants	group_top_variant_count	group_second_variant_count	group_top_variant_fraction	group_min_pairwise_diff_selected_class	group_max_pairwise_diff_selected_class	selection_reason	review_flag
A/SINGAPORE/N474/2008	A/Singapore/N474/2008	EPI_ISL_32973	2008-05-21	Asia / Singapore	Human	gisaid_meta_2010.xls	A/Singapore/N474/2008	2008-05-21	MDCK_X_+2	2008-05-21		EPI_ISL_32973|A/Singapore/N474/2008|2008-05-21|MDCK_X_+2|2008-05-21|	329	0	91f5786ebd168c6b	cell	1	2	True	True	1	1	1	329	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SINGAPORE/N486/2008	A/Singapore/N486/2008	EPI_ISL_32974	2008-05-21	Asia / Singapore	Human	gisaid_meta_2010.xls	A/Singapore/N486/2008	2008-05-21	MDCK_X_+1	2008-05-21		EPI_ISL_32974|A/Singapore/N486/2008|2008-05-21|MDCK_X_+1|2008-05-21|	329	0	16191fefe0fda9d5	cell	1	1	True	True	1	1	1	329	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SINGAPORE/N510/2008	A/Singapore/N510/2008	EPI_ISL_32975	2008-06-04	Asia / Singapore	Human	gisaid_meta_2010.xls	A/Singapore/N510/2008	2008-06-04	MDCK_X_+1	2008-06-04		EPI_ISL_32975|A/Singapore/N510/2008|2008-06-04|MDCK_X_+1|2008-06-04|	329	0	d2729dc07ca9e01e	cell	1	1	True	True	1	1	1	329	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SKALICA/339/2019	A/Skalica/339/2019	EPI_ISL_387055	2019-02-21	Europe / Slovakia	Human	gisaid_meta_2019.xls	A/Skalica/339/2019	2019-02-21	MDCKx/SIAT3	2019-02-21	National_Public_Health_Institute_of_Slovakia	EPI_ISL_387055|A/Skalica/339/2019|2019-02-21|MDCKx/SIAT3|2019-02-21|National_Public_Health_Institute_of_Slovakia	566	0	b237a2fc46e61133	cell	1	3	True	True	1	2	2	566	2	ha1_complete	2	1	1	0.5	1	1	prefer_low_ambiguity	True
A/SKOVDE/1/2019	A/Skovde/1/2019	EPI_ISL_343376	2019-02-11	Europe / Sweden / Vastra Gotalands lan	Human	gisaid_meta_2019.xls	A/Skovde/1/2019	2019-02-11	Direct	2019-02-11		EPI_ISL_343376|A/Skovde/1/2019|2019-02-11|Direct|2019-02-11|	566	0	98978da59a329eb7	original	0	0	True	True	2	2	1	566	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/SKOVDE/3/2019	A/Skovde/3/2019	EPI_ISL_396431	2019-09-30	Europe / Sweden / Vastra Gotalands lan	Human	gisaid_meta_2019.xls	A/Skovde/3/2019	2019-09-30	Original	2019-09-30	Unilabs_Laboratoriemedicin_Vastra_Gotaland,_Skaraborgs_sjukhus_Skovde	EPI_ISL_396431|A/Skovde/3/2019|2019-09-30|Original|2019-09-30|Unilabs_Laboratoriemedicin_Vastra_Gotaland,_Skaraborgs_sjukhus_Skovde	566	0	f65c96dc18adf57a	original	0	0	True	True	1	2	2	566	2	ha1_complete	2	1	1	0.5	1	1	prefer_passage_class	True
A/SLOVENIA/1070/2016	A/Slovenia/1070/2016	EPI_ISL_224563	2016-03-01	Europe / Slovenia	Human	gisaid_meta_2015-2016.xls	A/Slovenia/1070/2016	2016-03-01	MDCK1/SIAT1	2016-03-01	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_224563|A/Slovenia/1070/2016|2016-03-01|MDCK1/SIAT1|2016-03-01|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	1	dd33e4af7a57412e	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/1077/2015	A/Slovenia/1077/2015	EPI_ISL_193177	2015-02-19	Europe / Slovenia	Human	gisaid_meta_2015-2016.xls	A/Slovenia/1077/2015	2015-02-19	MDCKx/SIAT1	2015-02-19	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_193177|A/Slovenia/1077/2015|2015-02-19|MDCKx/SIAT1|2015-02-19|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	69ea6c70c8904c58	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/108/2014	A/Slovenia/108/2014	EPI_ISL_154774	2014-01-14	Europe / Slovenia	Human	gisaid_meta_2011-2014.xls	A/Slovenia/108/2014	2014-01-14	SIAT1/SIAT1	2014-01-14	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_154774|A/Slovenia/108/2014|2014-01-14|SIAT1/SIAT1|2014-01-14|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	db296a71a9c8a0f3	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/1159/2017	A/Slovenia/1159/2017	EPI_ISL_275518	2017-02-15	Europe / Slovenia	Human	gisaid_meta_2017.xls	A/Slovenia/1159/2017	2017-02-15	MDCKx/SIAT1	2017-02-15	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_275518|A/Slovenia/1159/2017|2017-02-15|MDCKx/SIAT1|2017-02-15|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	1	b666e33b6a36361c	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/1172/2016	A/Slovenia/1172/2016	EPI_ISL_224565	2016-03-09	Europe / Slovenia	Human	gisaid_meta_2015-2016.xls	A/Slovenia/1172/2016	2016-03-09	MDCK1/SIAT1	2016-03-09	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_224565|A/Slovenia/1172/2016|2016-03-09|MDCK1/SIAT1|2016-03-09|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	13de9b07bebe1002	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/1213/2019	A/Slovenia/1213/2019	EPI_ISL_363121	2019-02-19	Europe / Slovenia	Human	gisaid_meta_2019.xls	A/Slovenia/1213/2019	2019-02-19	MDCKx/SIAT1	2019-02-19	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_363121|A/Slovenia/1213/2019|2019-02-19|MDCKx/SIAT1|2019-02-19|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	7dc1aca9b355ee93	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/1270/2020	A/Slovenia/1270/2020	EPI_ISL_434433	2020-02-12	Europe / Slovenia	Human	gisaid_meta_2020-21.xls	A/Slovenia/1270/2020	2020-02-12	SIATx-ori	2020-02-12	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_434433|A/Slovenia/1270/2020|2020-02-12|SIATx-ori|2020-02-12|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	c824325285dfa726	cell	1	0	True	True	2	2	1	566	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/SLOVENIA/129/2016	A/Slovenia/129/2016	EPI_ISL_208200	2016-01-12	Europe / Slovenia	Human	gisaid_meta_2015-2016.xls	A/Slovenia/129/2016	2016-01-12	SIATx/SIAT1	2016-01-12	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_208200|A/Slovenia/129/2016|2016-01-12|SIATx/SIAT1|2016-01-12|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	b809cce0069dec71	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/1307/2016	A/Slovenia/1307/2016	EPI_ISL_224566	2016-03-21	Europe / Slovenia	Human	gisaid_meta_2015-2016.xls	A/Slovenia/1307/2016	2016-03-21	MDCK1/SIAT1	2016-03-21	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_224566|A/Slovenia/1307/2016|2016-03-21|MDCK1/SIAT1|2016-03-21|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	1	e0407f771a40fc80	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/1391/2017	A/Slovenia/1391/2017	EPI_ISL_275520	2017-03-08	Europe / Slovenia	Human	gisaid_meta_2017.xls	A/Slovenia/1391/2017	2017-03-08	MDCKx/SIAT1	2017-03-08	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_275520|A/Slovenia/1391/2017|2017-03-08|MDCKx/SIAT1|2017-03-08|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	3312a9d6de1f80c0	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/1406/2017	A/Slovenia/1406/2017	EPI_ISL_275521	2017-03-08	Europe / Slovenia	Human	gisaid_meta_2017.xls	A/Slovenia/1406/2017	2017-03-08	MDCKx/SIAT1	2017-03-08	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_275521|A/Slovenia/1406/2017|2017-03-08|MDCKx/SIAT1|2017-03-08|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	97fa3dc8edf79f71	cell	1	1	True	True	2	2	1	566	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/SLOVENIA/1411/2015	A/Slovenia/1411/2015	EPI_ISL_193178	2015-03-11	Europe / Slovenia	Human	gisaid_meta_2015-2016.xls	A/Slovenia/1411/2015	2015-03-11	MDCK1/SIAT1	2015-03-11	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_193178|A/Slovenia/1411/2015|2015-03-11|MDCK1/SIAT1|2015-03-11|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	d53efcd5f4291c6a	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/1451/2020	A/Slovenia/1451/2020	EPI_ISL_429941	2020-02-18	Europe / Slovenia	Human	gisaid_meta_2020-21.xls	A/Slovenia/1451/2020	2020-02-18	SIATx-ori	2020-02-18	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_429941|A/Slovenia/1451/2020|2020-02-18|SIATx-ori|2020-02-18|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	4ea180234f93fc3f	cell	1	0	True	True	2	2	1	566	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/SLOVENIA/146/2005	A/SLOVENIA/146/2005	EPI_ISL_18233	2005-01-18	Europe / Slovenia	Human	gisaid_meta_2010.xls	A/SLOVENIA/146/2005	2005-01-18		2005-01-18		EPI_ISL_18233|A/SLOVENIA/146/2005|2005-01-18||2005-01-18|	329	0	73e091ec3d8b7e97	unknown	4	0	True	True	2	2	1	329	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/SLOVENIA/1465/2020	A/Slovenia/1465/2020	EPI_ISL_434434	2020-02-19	Europe / Slovenia	Human	gisaid_meta_2020-21.xls	A/Slovenia/1465/2020	2020-02-19	SIATx-ori	2020-02-19	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_434434|A/Slovenia/1465/2020|2020-02-19|SIATx-ori|2020-02-19|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	b7dee968efff2f55	cell	1	0	True	True	2	2	1	566	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/SLOVENIA/1506/2020	A/Slovenia/1506/2020	EPI_ISL_434435	2020-02-21	Europe / Slovenia	Human	gisaid_meta_2020-21.xls	A/Slovenia/1506/2020	2020-02-21	SIATx-ori	2020-02-21	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_434435|A/Slovenia/1506/2020|2020-02-21|SIATx-ori|2020-02-21|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	4ea180234f93fc3f	cell	1	0	True	True	2	2	1	566	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/SLOVENIA/1650/2020	A/Slovenia/1650/2020	EPI_ISL_477609	2020-02-27	Europe / Slovenia	Human	gisaid_meta_2020-21.xls	A/Slovenia/1650/2020	2020-02-27	cs	2020-02-27	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_477609|A/Slovenia/1650/2020|2020-02-27|cs|2020-02-27|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	3ea6e831aa0e88b1	original	0	0	True	True	2	3	2	566	2	ha1_complete	2	2	1	0.6666666666666666	1	1	prefer_passage_class	False
A/SLOVENIA/17/2014	A/Slovenia/17/2014	EPI_ISL_155917	2014-01-03	Europe / Slovenia	Human	gisaid_meta_2011-2014.xls	A/Slovenia/17/2014	2014-01-03	SIATx/SIAT2	2014-01-03	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_155917|A/Slovenia/17/2014|2014-01-03|SIATx/SIAT2|2014-01-03|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	e2d2e6986eec76eb	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/1708/2020	A/Slovenia/1708/2020	EPI_ISL_434438	2020-03-02	Europe / Slovenia	Human	gisaid_meta_2020-21.xls	A/Slovenia/1708/2020	2020-03-02	SIATx-ori	2020-03-02	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_434438|A/Slovenia/1708/2020|2020-03-02|SIATx-ori|2020-03-02|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	4ea180234f93fc3f	cell	1	0	True	True	2	2	1	566	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/SLOVENIA/1752/2020	A/Slovenia/1752/2020	EPI_ISL_434439	2020-03-05	Europe / Slovenia	Human	gisaid_meta_2020-21.xls	A/Slovenia/1752/2020	2020-03-05	MDCKx-ori	2020-03-05	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_434439|A/Slovenia/1752/2020|2020-03-05|MDCKx-ori|2020-03-05|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	2	b3309ec369521559	cell	1	0	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/1944/2014	A/Slovenia/1944/2014	EPI_ISL_168376	2014-10-09	Europe / Slovenia	Human	gisaid_meta_2011-2014.xls	A/Slovenia/1944/2014	2014-10-09	SIAT1	2014-10-09	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_168376|A/Slovenia/1944/2014|2014-10-09|SIAT1|2014-10-09|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	1e6298a68e9b0989	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/2049/2015	A/Slovenia/2049/2015	EPI_ISL_193179	2015-04-10	Europe / Slovenia	Human	gisaid_meta_2015-2016.xls	A/Slovenia/2049/2015	2015-04-10	MDCK1/SIAT1	2015-04-10	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_193179|A/Slovenia/2049/2015|2015-04-10|MDCK1/SIAT1|2015-04-10|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	31c0bf27a6172f4d	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/2069/2015	A/Slovenia/2069/2015	EPI_ISL_193180	2015-04-13	Europe / Slovenia	Human	gisaid_meta_2015-2016.xls	A/Slovenia/2069/2015	2015-04-13	MDCKx/SIAT1	2015-04-13	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_193180|A/Slovenia/2069/2015|2015-04-13|MDCKx/SIAT1|2015-04-13|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	31c0bf27a6172f4d	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/2269/2017	A/Slovenia/2269/2017	EPI_ISL_294246	2017-10-06	Europe / Slovenia	Human	gisaid_meta_2017.xls	A/Slovenia/2269/2017	2017-10-06	SIATx/SIAT1	2017-10-06	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_294246|A/Slovenia/2269/2017|2017-10-06|SIATx/SIAT1|2017-10-06|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	2	6caf15f89a41f4ea	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/2528/2013	A/Slovenia/2528/2013	EPI_ISL_154775	2013-12-14	Europe / Slovenia	Human	gisaid_meta_2011-2014.xls	A/Slovenia/2528/2013	2013-12-14	SIAT1/SIAT1	2013-12-14	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_154775|A/Slovenia/2528/2013|2013-12-14|SIAT1/SIAT1|2013-12-14|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	a706ceeac1169372	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/2529/2013	A/Slovenia/2529/2013	EPI_ISL_155918	2013-12-15	Europe / Slovenia	Human	gisaid_meta_2011-2014.xls	A/Slovenia/2529/2013	2013-12-15	SIATx/SIAT2	2013-12-15	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_155918|A/Slovenia/2529/2013|2013-12-15|SIATx/SIAT2|2013-12-15|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	a706ceeac1169372	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/2576/2013	A/Slovenia/2576/2013	EPI_ISL_154776	2013-12-25	Europe / Slovenia	Human	gisaid_meta_2011-2014.xls	A/Slovenia/2576/2013	2013-12-25	SIAT1/SIAT1	2013-12-25	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_154776|A/Slovenia/2576/2013|2013-12-25|SIAT1/SIAT1|2013-12-25|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	4247deb2baa2c876	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/2792/2017	A/Slovenia/2792/2017	EPI_ISL_294249	2017-12-29	Europe / Slovenia	Human	gisaid_meta_2017.xls	A/Slovenia/2792/2017	2017-12-29	SIATx/SIAT1	2017-12-29	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_294249|A/Slovenia/2792/2017|2017-12-29|SIATx/SIAT1|2017-12-29|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	1	d47453e571c3e111	cell	1	1	True	True	1	4	3	566	3	ha1_complete	3	2	1	0.5	1	2	prefer_passage_class	True
A/SLOVENIA/314/2015	A/Slovenia/314/2015	EPI_ISL_193181	2015-01-16	Europe / Slovenia	Human	gisaid_meta_2015-2016.xls	A/Slovenia/314/2015	2015-01-16	MDCKx/SIAT1	2015-01-16	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_193181|A/Slovenia/314/2015|2015-01-16|MDCKx/SIAT1|2015-01-16|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	c0d794e01910a8e4	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/369/2015	A/Slovenia/369/2015	EPI_ISL_193183	2015-01-20	Europe / Slovenia	Human	gisaid_meta_2015-2016.xls	A/Slovenia/369/2015	2015-01-20	MDCK1/SIAT1	2015-01-20	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_193183|A/Slovenia/369/2015|2015-01-20|MDCK1/SIAT1|2015-01-20|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	208b1011fbdac802	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/438/2015	A/Slovenia/438/2015	EPI_ISL_193186	2015-01-21	Europe / Slovenia	Human	gisaid_meta_2015-2016.xls	A/Slovenia/438/2015	2015-01-21	MDCKx/SIAT1	2015-01-21	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_193186|A/Slovenia/438/2015|2015-01-21|MDCKx/SIAT1|2015-01-21|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	69ea6c70c8904c58	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/486/2016	A/Slovenia/486/2016	EPI_ISL_224684	2016-02-01	Europe / Slovenia	Human	gisaid_meta_2015-2016.xls	A/Slovenia/486/2016	2016-02-01	MDCK1/SIAT1	2016-02-01	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_224684|A/Slovenia/486/2016|2016-02-01|MDCK1/SIAT1|2016-02-01|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	b809cce0069dec71	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/53/2017	A/Slovenia/53/2017	EPI_ISL_257396	2017-01-04	Europe / Slovenia	Human	gisaid_meta_2017.xls	A/Slovenia/53/2017	2017-01-04	MDCK1/S1	2017-01-04	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_257396|A/Slovenia/53/2017|2017-01-04|MDCK1/S1|2017-01-04|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	1	4b6ee8942fd65a25	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/625/2017	A/Slovenia/625/2017	EPI_ISL_275522	2017-01-25	Europe / Slovenia	Human	gisaid_meta_2017.xls	A/Slovenia/625/2017	2017-01-25	MDCKx/SIAT1	2017-01-25	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_275522|A/Slovenia/625/2017|2017-01-25|MDCKx/SIAT1|2017-01-25|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	c015082021f709ee	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/709/2013	A/Slovenia/709/2013	EPI_ISL_143573	2013-02-12	Europe / Slovenia	Human	gisaid_meta_2011-2014.xls	A/Slovenia/709/2013	2013-02-12	MDCK1/SIAT1	2013-02-12	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_143573|A/Slovenia/709/2013|2013-02-12|MDCK1/SIAT1|2013-02-12|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	6b156a2c5d831936	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/741/2013	A/Slovenia/741/2013	EPI_ISL_143574	2013-02-14	Europe / Slovenia	Human	gisaid_meta_2011-2014.xls	A/Slovenia/741/2013	2013-02-14	MDCKx/SIAT1	2013-02-14	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_143574|A/Slovenia/741/2013|2013-02-14|MDCKx/SIAT1|2013-02-14|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	63dbece11c1a0d84	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/760/2013	A/Slovenia/760/2013	EPI_ISL_143575	2013-02-15	Europe / Slovenia	Human	gisaid_meta_2011-2014.xls	A/Slovenia/760/2013	2013-02-15	MDCKx/SIAT1	2013-02-15	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_143575|A/Slovenia/760/2013|2013-02-15|MDCKx/SIAT1|2013-02-15|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	d9db16d81630d951	cell	1	1	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/852/2016	A/Slovenia/852/2016	EPI_ISL_224570	2016-02-18	Europe / Slovenia	Human	gisaid_meta_2015-2016.xls	A/Slovenia/852/2016	2016-02-18	MDCK1/SIAT1	2016-02-18	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_224570|A/Slovenia/852/2016|2016-02-18|MDCK1/SIAT1|2016-02-18|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	12f2bdd107ffe8a3	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/920/2016	A/Slovenia/920/2016	EPI_ISL_224571	2016-02-19	Europe / Slovenia	Human	gisaid_meta_2015-2016.xls	A/Slovenia/920/2016	2016-02-19	MDCK1/SIAT1	2016-02-19	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_224571|A/Slovenia/920/2016|2016-02-19|MDCK1/SIAT1|2016-02-19|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	ad82776b435000bd	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SLOVENIA/944/2020	A/Slovenia/944/2020	EPI_ISL_434443	2020-02-03	Europe / Slovenia	Human	gisaid_meta_2020-21.xls	A/Slovenia/944/2020	2020-02-03	MDCKx-ori	2020-02-03	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_434443|A/Slovenia/944/2020|2020-02-03|MDCKx-ori|2020-02-03|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	0c494829fa834ae3	cell	1	0	True	True	2	2	1	566	1	ha1_complete	1	2	0	1.0	0	0	identical_sequences	False
A/SLOVENIA/972/2016	A/Slovenia/972/2016	EPI_ISL_224573	2016-02-24	Europe / Slovenia	Human	gisaid_meta_2015-2016.xls	A/Slovenia/972/2016	2016-02-24	MDCK1/SIAT1	2016-02-24	Laboratory_for_Virology,_National_Institute_of_Public_Health	EPI_ISL_224573|A/Slovenia/972/2016|2016-02-24|MDCK1/SIAT1|2016-02-24|Laboratory_for_Virology,_National_Institute_of_Public_Health	566	0	ad82776b435000bd	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SMITROVICA/1387/2012	A/S. Mitrovica/1387/2012	EPI_ISL_128078	2012-03-22	Europe / Serbia	Human	gisaid_meta_2011-2014.xls	A/S./Mitrovica/1387/2012	2012-03-22	C1/SIAT1	2012-03-22	Institute_of_Immunology_and_Virology_Torlak	EPI_ISL_128078|A/S._Mitrovica/1387/2012|2012-03-22|C1/SIAT1|2012-03-22|Institute_of_Immunology_and_Virology_Torlak	566	0	4a59b516ea0e92d2	cell	1	2	True	True	1	1	1	566	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
A/SOFIA/343/2002	A/Sofia/343/2002	EPI_ISL_67681	2002-11-02	Europe / Bulgaria	Human	gisaid_meta_2010.xls	A/Sofia/343/2002	2002-11-02		2002-11-02		EPI_ISL_67681|A/Sofia/343/2002|2002-11-02||2002-11-02|	329	0	ab840810cc4eab58	unknown	4	0	True	True	1	1	1	329	1	ha1_complete	1	1	0	1.0	0	0	single_isolate_id	False
